Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
Neztratit víru v člověka: Protektorát očima židovských dětí,8/10/2020,14:30,8/10/2020,15:00,False,"30 min.
Výstava židovského muzea v Praze, umístěná ve foyeru Reduty, představuje osobní příběhy konkrétních židovských dětí a jejich rodin jako klíč k pochopení historických událostí předválečného a válečného Československa. Pro přiblížení historické problematiky zejména mladým návštěvníkům byly při tvorbě expozice využity autentické materiály, z nichž mnohé vytvořily samy děti: úryvky z deníků, korespondence, kresby ze sbírky dětských kreseb z Terezína, dětské časopisy, fotografie dětí, dobový tisk a další obrazové i tištěné dokumenty.
https://program.lfs.cz/detail/?film=Don%e2%80%99t-Lose-Faith-in-Humanity--The-Protectorate-as-Seen-by-Jewish-Children","Uherské Hradiště, Reduta"
Úkryt,8/10/2020,11:00,8/10/2020,12:38,False,"Dragomir Šolev / Bulharsko 2010 / 88 min. / HD file
Rodiče dvanáctiletého Rada tráví život nakládáním okurek, sledováním televize a diskusemi o politice. Společný život a porozumění si s chlapcem jsou jim evidentně vzdáleny. Ze syna se mezitím stává rebel, jenž dokáže odejít z domu s prvními feťáky, které potká na ulici. Projekce vzdělávacího programu CinEd, určeno pro všechny zájemce o filmovou výchovu.
https://www.csfd.cz/film/286982-ukryt/prehled/
https://www.imdb.com/title/tt1817236/reference
https://program.lfs.cz/detail/?film=Shelter","Uherské Hradiště, Reduta"
Někdo zaklepal na dveře,8/7/2020,18:30,8/7/2020,19:25,False,"Ivan Rajmont / ČSSR 1988 / 55 min.
Valter Pelan se vrací domů v mírně opojené náladě. Bez větších potíží se mu podaří dostat se do postele a okamžitě usnout. Po probuzení mu neznámý hlas oznamuje, že je jediný muž na planetě. Jeho byt se stává vězením bez kliky a bez výhledu z okna. Každý den, po zaklepání na dveře, si musí sednout na židli čelem ke zdi a neznámý hlas – hlas mimozemšťana – mu klade řadu otázek. Na motivy povídky Frederica Browna.
https://program.lfs.cz/detail/?film=Knock","Uherské Hradiště, Stan ČT"
Eastern,8/11/2020,13:30,8/11/2020,14:55,False,"Piotr Adamski / Polsko 2019 / 75 min. / DCP
Podaří se dvěma dívkám vzepřít rodinným tradicím a zastavit nekončící vlnu násilí a teroru? Formálně vytříbený Eastern překvapí nekonvenčním tématem rodinné vendety, které debutující režisér Adamski zpracoval pomoci velmi strohých výrazových prostředků.
https://www.csfd.cz/film/735261-eastern/galerie/?type=1
https://www.imdb.com/title/tt10438520/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Eastern","Uherské Hradiště, Klub kultury 1"
Cimbálová muzika Pozdní sběr,8/11/2020,21:00,8/12/2020,0:00,False,"180 min.
Cimbálová muzika Pozdní sběr vznikla v roce 2001 v Uherském Hradišti po rozchodu muzikantů kudlovské Lúčky. Většina členů Pozdního sběru jsou zkušení hudebníci, kteří hráli a doposud hrají ve zvučných kapelách Uherskohradišťska.
https://program.lfs.cz/detail/?film=Cimb%c3%a1lov%c3%a1-muzika-Pozdn%c3%ad-sb%c4%9br","Uherské Hradiště, Dětský/literární stan"
Poslední aristokratka,8/8/2020,23:00,8/9/2020,0:50,False,"Jiří Vejdělek / Česká republika, Slovensko 2019 / 110 min. / DCP
Komedie Jiřího Vejdělka adaptuje veleúspěšnou novelu Evžena Bočka a přivádí poprvé na scénu newyorského profesora literatury Franka Kostku, který se musí nejprve s hrdostí, posléze s hrůzou postarat o restituovaný rodový zámek v Čechách (a o popel několika generací svých předků).
https://www.csfd.cz/film/667074-posledni-aristokratka/prehled/
https://www.imdb.com/title/tt9174998/reference
https://program.lfs.cz/detail/?film=The-Last-Aristocrat","Uherské Hradiště, Redside zóna Kolejní n."
CinEd: práce s filmem (nejen) na školách,8/10/2020,14:00,8/10/2020,15:30,False,"90 min.
CinEd je evropskou platformou zaměřenou na podporu rozvoje filmové výchovy na školách, ale také ve volnočasových aktivitách. Pedagogové mohou legálně užívat dostupné filmy, bohaté metodické materiály, účastnit se školení, mohou se zapojit do detailních tutoringů pod vedením odborných lektorů. O tom, jak se s filmem Úkryt i jinými snímky projektu CinEd na školách pracuje, nám své zkušenosti nasdílí pedagožka Ivana Lipovská. Chybět nebudou ani nejhodnotnější hosté - studenti, kteří s filmy v rámci výuky pracovali.
https://program.lfs.cz/detail/?film=CinEd--Teaching-with-Movies","Uherské Hradiště, Klub kultury 2"
Klimatická krize versus naše emoce,8/8/2020,12:00,8/8/2020,13:00,False,"60 min.
Jak ovlivňuje klimatická krize naše emoce? Prožívají ženy smutek z ohrožení více než muži? Lze vůbec řešit jakoukoliv krizi bez boje a tlaku? O filmu Žal žen, těchto a mnoha dalších otázkách budeme diskutovat s našimi hosty. Moderuje ředitelka LFŠ Radana Korená.
https://program.lfs.cz/detail/?film=Climate-Emotions","Uherské Hradiště, Respekt stan"
Nabarvené ptáče,8/7/2020,13:00,8/7/2020,15:59,False,"Václav Marhoul / Česká republika, Slovensko, Ukrajina, Polsko 2019 / 169 min. / 15 let / DCP
Mnoho let vznikající adaptace kontroverzního románu Jerzyho Kosińského navazuje na československá válečná a historická dramata ze šedesátých let. Stejně jako ona, také putování židovského chlapce krajinou zmítanou hrůzami druhé světové války v sobě spojuje krásu a syrovost.
https://www.csfd.cz/film/167371-nabarvene-ptace/prehled/
https://www.imdb.com/title/tt1667354/reference
https://program.lfs.cz/detail/?film=The-Painted-Bird","Uherské Hradiště, Klub kultury 1"
Nabarvené ptáče,8/10/2020,20:00,8/10/2020,23:34,False,"Václav Marhoul / Česká republika, Slovensko, Ukrajina, Polsko 2019 / 169 min. / 15 let / DCP
Mnoho let vznikající adaptace kontroverzního románu Jerzyho Kosińského navazuje na československá válečná a historická dramata ze šedesátých let. Stejně jako ona, také putování židovského chlapce krajinou zmítanou hrůzami druhé světové války v sobě spojuje krásu a syrovost.
https://www.csfd.cz/film/167371-nabarvene-ptace/prehled/
https://www.imdb.com/title/tt1667354/reference
https://program.lfs.cz/detail/?film=The-Painted-Bird","Uherské Hradiště, Slovácké divadlo"
Supernova,8/8/2020,20:00,8/8/2020,21:28,False,"Bartosz Kruhlik / Polsko 2019 / 78 min. / 15 let / DCP
Co je pro jednoho mezní životní událostí kosmických rozměrů, může se druhému zdát jen jako daleký záblesk. Havárie na okresní silnici začíná jako tragické rodinné mikrodrama, ale záhy kulminuje v napjaté mezitřídní makrodrama celospolečenských rozměrů.
https://www.csfd.cz/film/762765-supernova/komentare/
https://www.imdb.com/title/tt10666454/reference
https://program.lfs.cz/detail/?film=Supernova","Uherské Hradiště, Sportovní hala"
"Sbohem, krutý světe!",8/10/2020,14:00,8/10/2020,15:30,False,"90 min.
Manipulace ve fotografii je stará jako médium samo, od jehož vzniku letos uplyne 180 let. Navzdory relativně velkému počtu odhalených manipulací je fotografie stále pokládána za důvěryhodné médium. Jakým fotomanipulacím byla vystavena veřejnost v minulosti a jakým dnes? Jaké jsou přípustné úpravy ve fotožurnalistice? Jak čelit fotomanipulacím na sociálních sítích?
Debatovat budou bývalý šéfredaktor obrazového zpravodajství ČTK, pedagog a kurátor Dušan Veselý, fotograf a art director Tomáš Novák  (týdeník Hrot, dříve Euro), Martina Topinková, doktorandka FSV UK a fotoeditorka ČTK a fotograf a kameraman Milan Bureš.
https://program.lfs.cz/detail/?film=Goodbye-Cruel-World!","Uherské Hradiště, Respekt stan"
Prvních pět let televise,8/8/2020,14:00,8/8/2020,15:00,False,"60 min.
První léta československé televize neznamenala nic více, ale ani nic méně, než hledání sebe sama. Z technického vynálezu se klubalo nové médium. Zkoušely se programové typy, hledaly výrazové prostředky, bojovalo s nedostatečnou technikou. Z devíti hodin týdně v roce 1953 bylo vysílání po pěti letech rozšířeno již na celotýdenní. Rozrůstal se počet koncesionářů, přibývaly televizory v obchodech. V roce 1959 vzniká instituce Československá televize.
https://program.lfs.cz/detail/?film=First-Five-Years-of-Czechoslovak-Television","Uherské Hradiště, Stan ČT"
Herecký workshop,8/12/2020,10:00,8/12/2020,12:00,False,"120 min.
Při zkoušení nové hry je vždy mnoho zážitků. Třeba se vyzkouší, jak vyjí vlci, nebo jak se peče bábovka. Těšíme se na děti od 6 let a na jejich fantazii v divadelním workshopu o Karkulkách a Vlcích. Pozor, kapacita omezena na 10 dětí, které musí absolvovat všechny tři dny workshopu. Vhodné pro děti od 6 let. Přihlašujte se na email: lucie.korena@lfs.cz
.
https://program.lfs.cz/detail/?film=Drama-Class-(Workshop)","Uherské Hradiště, Dětský/literární stan"
Jak svět přichází o básníky,8/12/2020,23:59,8/13/2020,1:29,False,"Dušan Klein / ČSSR 1982 / 90 min. / HD file
Úvod unikátní série šesti celovečerních komedií, vznikajících v rozmezí let 1982–2016 a mapujících spolu s osudy dvou celoživotních kamarádů i proměny společnosti. Už první erotické zkušenosti a zkoušku dospělosti za normalizace absolvují Štěpán a Kendy s poetickým espritem a humornou nadsázkou.
https://www.csfd.cz/film/5249-jak-svet-prichazi-o-basniky/komentare/
https://www.imdb.com/title/tt0082576/reference
https://program.lfs.cz/detail/?film=How-the-World-Loses-Poets","Uherské Hradiště, Letní kino Smetanovy sady"
Umění akční scény,8/12/2020,13:30,8/12/2020,15:00,False,"90 min.
Pro doplnění letošní sekce Půlnoční delikatesy, zaměřené na stylově či choreograficky výrazné akční filmy, se detailněji podíváme na to, co dělá určitou akční scénu dobrou a co naopak špatnou. Na ukázkách z různých dekád i teritorií představíme hlavní tendence formálního uchopení akčních scén. Současně prostřednictvím scén z milníků žánru načrtneme historii vývoje trendů v hlavních ohniscích produkce akčního žánru, tedy v Hollywoodu a Hongkongu, přičemž vedle hlavního proudu nahlédneme také do nízkorozpočtových zákoutí. Protože kvalita akční scény nemusí být přímo úměrná rozpočtu.
https://program.lfs.cz/detail/?film=The-Art-of-Action-Scenes","Uherské Hradiště, Klub kultury 2"
Jak se pečou online projekty České televize?,8/10/2020,12:00,8/10/2020,13:00,False,"60 min.
Praktická a interaktivní přednáška plná videí i názorných ukázek o digitálních kampaních, které přinesla v letech 2019–2020 svým divákům ČT na obrazovce i online platformách. Jak se peklo Peče celá země a jaké bylo roztáčet StarDance (nejen) s Kovym? Budeme si povídat také o projektech Zrádci, Jak si nepodělat život a také o vánoční kampani z pera Alice Nellis.
https://program.lfs.cz/detail/?film=Czech-TV-Online-Projects","Uherské Hradiště, Stan ČT"
Turné,8/10/2020,15:00,8/10/2020,16:53,False,"Goran Marković / Bosna a Hercegovina, Chorvatsko, Slovinsko, Srbsko 2008 / 103 min. / HD file
Skupina bělehradských herců se vydá na krátké turné do Republiky srbské v Bosně. V zemi ale zuří občanská válka a situace je nestabilní. Místo na jevišti se herci ocitají mezi frontovými liniemi. Pouze jejich herecké umění jim může zachránit život.
https://www.csfd.cz/film/239759-turne/prehled/
https://www.imdb.com/title/tt0996982/reference
https://program.lfs.cz/detail/?film=The-Tour","Uherské Hradiště, Reduta"
Radio Wave v Míru: DJs Casablanka & Kewu,8/12/2020,23:30,8/13/2020,4:00,False,"270 min.

https://program.lfs.cz/detail/?film=Radio-Wave-in-M%c3%adr-Club--DJs-Casablanka-%26-Kewu","Uherské Hradiště, Klub Mír"
Akční občan,8/8/2020,15:00,8/8/2020,16:00,False,"60 min.
Aktivní občanství není jednoduché. Snažit se něco změnit je běh na dlouhou trať. Své o tom vědí Jakub Čech, Petr Doubravský i Robin Suchánek, kteří nám ukážou, že i jeden člověk toho zmůže víc, než si myslí!
https://program.lfs.cz/detail/?film=Active-Citizenship","Uherské Hradiště, Šapitó Skautského institutu"
Divadlo Kampa: O psu PES,8/8/2020,14:00,8/8/2020,14:45,False,"45 min.
Když se pes PES vydá do světa hledat štěstí, potká ukřičenou holčičku, do které se zamiluje. Jednoho dne o ní ale zjistí strašnou věc - má guláš v hlavě! Pes PES se tedy rozhodne svou paničku převychovat... Pohádka s foukací a tahací harmonikou na motivy knihy Daniela Pennace Pes paličák. Vstupné 50 Kč.
https://program.lfs.cz/detail/?film=The-Kampa-Theatre--Doggie%2c-the-Dog","Uherské Hradiště, Dětský/literární stan"
Free Cinema 2,8/9/2020,11:00,8/9/2020,12:59,False,"Velká Británie / 109 min. / DVD
Druhý blok dokumentů „svobodného“ filmu není totožný s původním druhým programem hnutí, ale výběrem toho nejlepšího, co pod hlavičkou Free Cinema dále vzniklo. Vydáme se na slavný trh v Covent Garden, prožijeme typickou sobotní noc na Piccadilly Circus a staneme se svědky života obyčejných kluků z Lambethu.
https://program.lfs.cz/detail/?film=Free-Cinema-2","Uherské Hradiště, Reduta"
Božena Němcová,8/10/2020,14:00,8/10/2020,15:00,False,"60 min.
Božena Němcová jako osobnost, která bořila konvence a i v manželství usilovala o absolutní svobodu. To je základní motiv čtyřdílného filmu, který v těchto dnech dokončuje Česká televize. O pozadí vzniku minisérie, jež si klade za cíl ukázat více než čítankový portrét spisovatelky, si budeme povídat s tvůrčí delegací.
https://program.lfs.cz/detail/?film=Bo%c5%beena-N%c4%9bmcov%c3%a1","Uherské Hradiště, Stan ČT"
Malířka a zloděj,8/10/2020,17:00,8/10/2020,18:52,False,"Benjamin Ree / Norsko 2020 / 102 min. / 15 let / DCP
Norský narkoman ukradl dva obrazy mladé české malířce – a ona ho díky tomu začala malovat a poznávat jeho tvář i duši. Příběh nekonvenčního a nelehkého přátelství se stal námětem mnohovrstevnatého dokumentárního portrétu, který letos nadchl festival Sundance.
https://www.csfd.cz/film/811719-malirka-a-zlodej/videa/
https://www.imdb.com/title/tt11296058/reference
https://program.lfs.cz/detail/?film=The-Painter-and-the-Thief","Uherské Hradiště, Kino Hvězda"
Intervence #23: Křik kohouta,8/9/2020,15:30,8/9/2020,16:00,False,"30 min.
Intervence #23 situovaná v rámci LFŠ do Slováckého muzea je projektem Společnosti Jindřicha Chalupeckého, která tímto způsobem prezentuje současné vizuální umění v kontextu negalerijních institucí a usiluje tak o propojení různých typů publika.
https://program.lfs.cz/detail/?film=Intervention-%2323","Uherské Hradiště, Slovácké muzeum"
Poslechy rozhlasových dramatizací a podcastů Českého rozhlasu,8/12/2020,18:45,8/12/2020,20:15,False,"90 min.
Blok poslechů rozhlasových dramatizací a podcastů Českého rozhlasu.
https://program.lfs.cz/detail/?film=Radio-Dramas-and-Podcasts-on-Czech-Radio-III","Uherské Hradiště, Stan ČRo"
"Viktor Janiš: Tumaš chipi, Mitnick, sněs jich plnej pitlik",8/11/2020,18:00,8/11/2020,19:00,False,"60 min.
„Každý chirurg si v sobě nosí malý hřbitov, kam se čas od času chodí modlit – na místo plné trpkosti a lítosti, kde musí hledat vysvětlení pro svá selhání,“ napsal René Leriche v díle La philosophie de la chirurgie. Jak se překladatelství liší od neurochirurgie? Jsou překlady plné chyb, jak se píše v novinách? A můžou existovat nějaké překlady bez chyb? V nejlepší tradici pořadu FuckUp Night vám svou třináctou komnatu otevře renomovaný překladatel Viktor Janiš. Renomé si tím rozhodně nezvýší – ale snad aspoň vysvětlí, jak fungují nakladatelství, jejich redakční procesy a jak nás může ošálit vlastní mysl.
https://program.lfs.cz/detail/?film=Viktor-Jani%c5%a1--Critsising-Mitnick-is-a-Picnic","Uherské Hradiště, Dětský/literární stan"
Dunaj vědomí,8/8/2020,15:00,8/8/2020,17:08,False,"David Butula / Česká republika 2019 / 83 min. / HD file
Plavba lodí jako cesta spirituálního očištění, znovunalezení a posílení přetrhaných vztahů i jako příprava na koncert – to vše v sobě spojuje dokumentární river movie Davida Butuly o netradiční pouti kapely Dunaj na festival do rumunského Banátu.
https://www.csfd.cz/film/705465-dunaj-vedomi/prehled/#
https://program.lfs.cz/detail/?film=Dunaj-of-Consciousness","Uherské Hradiště, Reduta"
Bublinový workshop,8/11/2020,14:00,8/11/2020,15:00,False,"60 min.
Bubliny se dají dělat za každého počasí. Stačí znát pár pár tipů a triků k jejich tvorbě a práci s tyčkami, špagáty a kruhem. Hned máte s dětmi, ale i s dospělými o zábavu na mnoho šťastných chvil postaráno. Vše k bublinám se naučíte v dětském šapitó.
https://program.lfs.cz/detail/?film=Blowing-Bubbles-(Workshop)","Uherské Hradiště, Dětský/literární stan"
Diskuze k výstavě Vietnam Stories aneb Jak se žije Vietnamcům v ČR,8/8/2020,13:30,8/8/2020,15:00,False,"90 min.
Vietnamci v ČR, to nejsou jen majitelé večerek a podnikatelé ve středním věku. Jsou to i senioři, děti a dospívající, kreativci, startupisti, ale i matky samoživitelky. Vyrůstá tu již třetí vietnamská generace. Ačkoli jsme s nimi prakticky v dennodenním kontaktu, mnoho o sobě nevíme. 
Jan Schroth se svými hosty otevře témata, o kterých vás možná nenapadlo ani přemýšlet.
https://program.lfs.cz/detail/?film=Discussion-to-the-Vietnam-Stories-Exhibition","Uherské Hradiště, Respekt stan"
Zbořil / Zajíc / Hrabal,8/7/2020,18:00,8/7/2020,19:00,False,"60 min.
Letošní literární program započne autorským čtením tří mladých básníků. Jejich tvorba je současná, sledující obyčejné situace a jevy, jejichž poetično nezřídka uniká pozornosti běžného pozorovatele, zároveň však nekompromisní a citlivá. Literární LFŠ zahájí místní autor Ondřej Hrabal, básník a redaktor Pavel Zajíc a také básník, publicista a hudebník Jonáš Zbořil.
https://program.lfs.cz/detail/?film=Zbo%c5%99il-%2f-Zaj%c3%adc-%2f-Hrabal","Uherské Hradiště, Dětský/literární stan"
Měsíční noc,8/7/2020,17:00,8/7/2020,17:29,False,"Hynek Bočan / ČSSR 1987 / 29 min.
Příběh se odehrává na lunární stanici, řízené počítačem – Lunakem. Vše působí klidným, matematickým dojmem. Až do chvíle, kdy se dva hlavní hrdinové vrátí z pracovní pochůzky po Měsíci a chystají se na návrat domů. Stane se něco, co je přivede do vypjaté situace a vyzkouší, do jaké míry jsou schopni udržet si racionální myšlení. Zdá se však, že mezní situaci nedokážou chladným rozumem zvládnout… Podle povídky Stanisława Lema.
https://program.lfs.cz/detail/?film=The-Lunar-Night","Uherské Hradiště, Stan ČT"
Buster Keaton 1: „Začátky“ i začátky (hudba: Tomáš Knoflíček),8/8/2020,13:00,8/8/2020,14:39,False,"USA / 89 min.
Dvoucívkový i celovečerní slapstick coby umělecká výzva? I tak lze chápat filmy Frigo staví dům a Láska kvete v každém věku. V obou Keaton vstupoval na nové pole, kde se chtěl jako tvůrce prosadit, v obou tak učinil promyšleněji, než později přiznával.
https://program.lfs.cz/detail/?film=Buster-Keaton-1--%e2%80%9eBeginnings%e2%80%9c-and-Beginnings-(music--Tom%c3%a1%c5%a1-Knofl%c3%ad%c4%8dek)","Uherské Hradiště, Kino Hvězda"
Radio Wave v Míru: DJs Trevor Linde & Fleika,8/11/2020,23:30,8/12/2020,4:00,False,"270 min.

https://program.lfs.cz/detail/?film=Radio-Wave-v-M%c3%adru--DJs-Trevor-Linde-%26-Fleika","Uherské Hradiště, Klub Mír"
Buchty LIVE (Radio Wave),8/12/2020,17:00,8/12/2020,18:00,False,"60 min.
Živé vysílání sofistikovaně neseriózního zábavného girl talku Ivany Veselkové a Zuzany Fuksové. Duchaplné řeči o všem a o ničem, co život naděluje a bere, od vlašáku přes uklízení až po rakovinu.
https://program.lfs.cz/detail/?film=Buchty-LIVE-(Radio-Wave)","Uherské Hradiště, Stan ČRo"
Indiánské léto,8/7/2020,23:59,8/8/2020,1:04,False,"Saša Gedeon / Česká republika 1995 / 65 min. / HD file
Celovečerní debut Saši Gedeona, vycházející volně z povídky Francise Scotta Fitzgeralda, byl v české filmové krajině poloviny devadesátých let zjevením. Pozdní léto na české vesnici je pro velmi rozdílné sestřenice Marii a Kláru dobou poznání a zasvěcení.
https://www.csfd.cz/film/3288-indianske-leto/prehled/
https://www.imdb.com/title/tt0113420/reference
https://program.lfs.cz/detail/?film=Indian-Summer","Uherské Hradiště, Letní kino Smetanovy sady"
Cimbálová muzika Kremlor,8/12/2020,21:00,8/13/2020,0:00,False,"180 min.
Paní hudba – hlavně ta slovácká – je má ráda, vybrala si je, spletla jejich osudy… A přestože má každý z nich jinou domovskou, toto je svátek, toto je folklor, folklor vášnivý, bezprostřední, vždy nový, nevyzpytatelný, folklor úlet, trochu punk...Toto je Kremlor!
https://program.lfs.cz/detail/?film=Cimb%c3%a1lov%c3%a1-muzika-Kremlor","Uherské Hradiště, Dětský/literární stan"
Sedmé nebe s Never Sol – Český rozhlas Vltava,8/11/2020,18:00,8/11/2020,19:00,False,"60 min.
Autorský výběr hudby mimořádných tváří české hudební a publicistické scény. Sedmé nebe patří osobnostem, jako jsou Vladimir Franz, Monika Načeva, Jiří Černý, Pavel Klusák a jiným. Na festivalu vás poslechem doprovodí známá hudebnice Never Sol, vlastním jménem Sára Vondrášková.
https://program.lfs.cz/detail/?film=The-Seventh-Heaven-with-Never-Sol-%e2%80%93-Czech-Radio-Vltava","Uherské Hradiště, Stan ČRo"
Hrubá Hudba,8/10/2020,20:30,8/10/2020,22:00,False,"90 min.

https://program.lfs.cz/detail/?film=Hrub%c3%a1-Hudba","Uherské Hradiště, Redside zóna Kolejní n."
Nastasja,8/11/2020,19:00,8/11/2020,20:47,False,"Andrzej Wajda / Polsko, Japonsko 1994 / 97 min. / DVD
Netypická adaptace Dostojevského Idiota, kterou realizoval Andrzej Wajda v japonsko-polské koprodukci. V dvojroli v něm vystupuje japonský herec Tamasaburo Bando, který v rámci tradice japonského divadla kabuki ztvárnil nejen hlavní mužskou roli, ale i titulní roli ženskou.
https://www.csfd.cz/film/35209-nastasja/prehled/
https://www.imdb.com/title/tt0093765/?ref_=nm_flmg_dr_21
https://program.lfs.cz/detail/?film=Nastasya","Uherské Hradiště, Reduta"
Lásky mezi kapkami deště,8/11/2020,22:00,8/12/2020,0:06,False,"Karel Kachyňa / ČSSR 1979 / 126 min. / DVD
První lásky v prostoru tajemné žižkovské zahrady a v čase blížící se okupace Československa. Ševci Bursíkovi zemře manželka a těžce zápasí s výchovou dospívajících ratolestí i s udržením živnosti, kterou podlamuje levnější baťovská velkovýroba. Dějiny světa jdou svým směrem, dějiny jedince zas jiným.
https://www.csfd.cz/film/4958-lasky-mezi-kapkami-deste/prehled/
https://www.imdb.com/title/tt0077883/reference
https://program.lfs.cz/detail/?film=Love-between-the-Raindrops","Uherské Hradiště, Letní kino Smetanovy sady"
Karin Lednická: Šikmý kostel,8/9/2020,18:30,8/9/2020,19:10,False,"40 min.
Nenechte si ujít autorské čtení mimořádně pozitivně přijaté románové prvotiny Karin Lednické! Přijďte zjistit, proč u tohoto bestselleru o ztraceném městě téměř nikdo nešetří slovy chvály. Slovy recenzenta Jiřího Popioleka: „Po všech stránkách skvěle napsaný text s nejvyššími literárními ambicemi.“
https://program.lfs.cz/detail/?film=Karin-Lednick%c3%a1--%c5%a0ikm%c3%bd-kostel","Uherské Hradiště, Dětský/literární stan"
Pan Tadeáš,8/9/2020,14:30,8/9/2020,16:40,False,"Andrzej Wajda / Polsko, Francie 1999 / 120 min. / 35mm
Historický velkofilm podle polského národního eposu z počátku 19. století je šlechtickým příběhem o milostném dobrodružství Tadeáše z rodu Sopliců na pozadí povstání rolníků proti šlechticům a vzpoury proti ruským vojákům, kteří tehdy polské území okupovali.
https://www.csfd.cz/film/33168-pan-tadeas/prehled/
https://www.imdb.com/title/tt0170351/?ref_=nm_flmg_dr_13
https://program.lfs.cz/detail/?film=Pan-Tadeusz--The-Last-Foray-in-Lithuania","Uherské Hradiště, Reduta"
Sněžná noc,8/12/2020,20:00,8/12/2020,22:17,False,"Milan Cieslar / Česká republika 2009 / 92 min. / HD file
Z osmi scénářů Vladimíra Körnera, které byly po roce 1990 zrealizovány, režíroval polovinu Milan Cieslar. Ten většinou respektoval dikci původního textu, v případě Sněžné noci navíc musel zohlednit parametry televizní produkce. Vznikl film, z něhož text skrze obrazy ční a přemýšlivému diváku nenechá vydechnout. Neboť cosi končí. A nic překrásného nezačíná...
https://www.csfd.cz/film/266934-snezna-noc/prehled/
https://www.imdb.com/title/tt1776298/reference
https://program.lfs.cz/detail/?film=The-Snow-Night","Uherské Hradiště, Reduta"
Karel Havlíček (diskuse),8/8/2020,15:30,8/8/2020,17:00,False,"90 min.
Karel Havlíček je úspěšný český hudební skladatel, který má za sebou televizní projekty jako Mamon, Terapie nebo Vzteklina a nespočet televizních reklam. Havlíček pracuje a tvoří v České republice i v USA, přímo v L.A. Redaktor Respektu Jan H. Vitvar s ním bude diskutovat o rozdílech v práci u nás a za oceánem či o tvorbě reklam a televizních seriálů z pohledu hudebního skladatele. Svoji otázku můžete Karlu Havlíčkovi položit i vy.
https://program.lfs.cz/detail/?film=Karel-Havl%c3%ad%c4%8dek-(discussion)","Uherské Hradiště, Respekt stan"
Až tu nebudu,8/9/2020,20:00,8/9/2020,21:48,False,"Nimrod Eldar / Francie, Izrael 2019 / 98 min. / DCP
Když se jeho dospívající dcera Roni pokusí vzít si život, je stárnoucí zvěrolékař Yoram konečně donucen přímo čelit traumatizující smrti své manželky. Prvotina Nimroda Eldara je niternou výpovědí o ztrátě, dysfunkční rodině, apatii i naději.
https://www.csfd.cz/film/693014-az-tu-nebudu/galerie/?type=1
https://www.imdb.com/title/tt9455100/reference
https://program.lfs.cz/detail/?film=The-Day-After-I%c2%b4m-Gone","Uherské Hradiště, Sportovní hala"
Až tu nebudu,8/12/2020,13:30,8/12/2020,15:18,False,"Nimrod Eldar / Francie, Izrael 2019 / 98 min. / DCP
Když se jeho dospívající dcera Roni pokusí vzít si život, je stárnoucí zvěrolékař Yoram konečně donucen přímo čelit traumatizující smrti své manželky. Prvotina Nimroda Eldara je niternou výpovědí o ztrátě, dysfunkční rodině, apatii i naději.
https://www.csfd.cz/film/693014-az-tu-nebudu/galerie/?type=1
https://www.imdb.com/title/tt9455100/reference
https://program.lfs.cz/detail/?film=The-Day-After-I%c2%b4m-Gone","Uherské Hradiště, Klub kultury 1"
iRozhlas.cz / podcast Vinohradská 12,8/12/2020,15:00,8/12/2020,16:30,False,"90 min.
Natáčení filmového dílu podcastu Vinohradská 12 s živým publikem.
https://program.lfs.cz/detail/?film=iRozhlascz-%2f-Podcast-Vinohradsk%c3%a1-12","Uherské Hradiště, Stan ČRo"
Videostop,8/8/2020,20:00,8/8/2020,21:30,False,"90 min.
Po roce se na Filmovce opět vracíme k legendární soutěži! Z bohatého archivu ČT jsme pro vás vytáhli ty největší perly. Na vás je jen, abyste dorazili a třeba si i zahráli o zajímavé ceny. Ti nejlepší se dostanou i ke kostkomatu!
https://program.lfs.cz/detail/?film=Videostop","Uherské Hradiště, Stan ČT"
Modelář,8/8/2020,17:30,8/8/2020,19:25,False,"Petr Zelenka / Česká republika, Slovensko, Slovinsko 2020 / 105 min. / DCP
Právo je hledáním spravedlnosti, často však bloudí v labyrintu vlastních dogmat, jindy se uplatňuje pouze účelově. Není čas na „přímou akci“? Chemik a navigátor dronů Pavel se rozhodne zločiny trestat vlastní rukou, ale zřejmě ani netuší, jak je nakonec okamžik pravdy těžký.
https://www.csfd.cz/film/425895-modelar/prehled/
https://www.imdb.com/title/tt10288320/reference
https://program.lfs.cz/detail/?film=Droneman","Uherské Hradiště, Klub kultury 1"
Modelář,8/11/2020,23:30,8/12/2020,1:25,False,"Petr Zelenka / Česká republika, Slovensko, Slovinsko 2020 / 105 min. / DCP
Právo je hledáním spravedlnosti, často však bloudí v labyrintu vlastních dogmat, jindy se uplatňuje pouze účelově. Není čas na „přímou akci“? Chemik a navigátor dronů Pavel se rozhodne zločiny trestat vlastní rukou, ale zřejmě ani netuší, jak je nakonec okamžik pravdy těžký.
https://www.csfd.cz/film/425895-modelar/prehled/
https://www.imdb.com/title/tt10288320/reference
https://program.lfs.cz/detail/?film=Droneman","Uherské Hradiště, Slovácké divadlo"
