Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
Četba s hvězdičkou: Anthony Burgess – Mechanický pomeranč,31/07/2023,12:00,31/07/2023,13:00,False,"60 min.
Kultovní kniha, z níž se zrodil kultovní film. Mechanický pomeranč se dostal i do vysílání Vltavy. Dystopii protkanou drogami, násilím, sexem a vážnou hudbou čte David Novotný. Přijďte si ji poslechnout.
https://program.lfs.cz/detail/?film=Readings-for-Adults--A-Clockwork-Orange-by-Anthony-Burgess","Uherské Hradiště, Stan ČRo"
Četba s hvězdičkou: Anthony Burgess – Mechanický pomeranč,02/08/2023,12:30,02/08/2023,13:30,False,"60 min.
Kultovní kniha, z níž se zrodil kultovní film. Mechanický pomeranč se dostal i do vysílání Vltavy. Dystopii protkanou drogami, násilím, sexem a vážnou hudbou čte David Novotný. Přijďte si ji poslechnout.
https://program.lfs.cz/detail/?film=Readings-for-Adults--A-Clockwork-Orange-by-Anthony-Burgess","Uherské Hradiště, Stan ČRo"
Vánoce s Alžbětou,01/08/2023,11:00,01/08/2023,12:40,False,"Karel Kachyňa / ČSSR 1968 / 90 min. / HD file
Na jaře roku 1968 byli Jan Procházka s Karlem Kachyňou na vrcholu své společné tvorby. Přesto po společensko-kritických dramatech velikosti Kočáru do Vídně a Noci nevěsty volí jako látku pro další snímek komorní drama o sbližování dvou outsiderů, u nějž si nelze nevzpomenout na pět roků starou Naději.
https://www.csfd.cz/film/4985-vanoce-s-alzbetou/recenze/
https://www.imdb.com/title/tt0063758/reference
https://program.lfs.cz/detail/?film=Christmas-with-Elizabeth","Uherské Hradiště, Reduta - Velký sál"
Co jsem komu udělala?,29/07/2023,14:30,29/07/2023,16:21,False,"¿Qué he hechoyo para merecer esto!! / Pedro Almodóvar / Španělsko 1984 / 101 min. / 15 let / Blu-ray
Temné komediální melodrama soustředící se na život Glorie, matky a manželky z dělnické třídy, která se musí vyrovnávat se svou společenskou rolí. Příběh sleduje sebedestruktivní oddanost rodině, z níž se jen stěží hledají cesty ven.
https://www.csfd.cz/film/88-co-jsem-komu-udelala/prehled/
https://www.imdb.com/title/tt0088461/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=What-Have-I-Done-to-Deserve-This%3f","Uherské Hradiště, Reduta - Velký sál"
Příběhy obyčejného šílenství,29/07/2023,20:30,29/07/2023,23:04,False,"Petr Zelenka / Česká republika, Slovensko, Německo 2005 / 109 min. / HD file
Všichni jsme někdy tak trochu „šílení“. Můžeme si za to my sami, nebo jsme oběťmi řetězce náhodných situací a událostí kolem nás? Film Petra Zelenky na půdorysu jedné rodiny ukazuje, že šílenství může přijít v každém věku, a představuje tyto „malé“ osobní trable na pozadí „velkých“ dějin.
https://www.csfd.cz/film/173958-pribehy-obycejneho-silenstvi/recenze/
https://www.imdb.com/title/tt0408120/reference
https://program.lfs.cz/detail/?film=Wrong-Side-Up","Uherské Hradiště, Klub kultury - Velký sál"
Jak se fotí prezidenti,01/08/2023,14:00,01/08/2023,15:30,False,"90 min.
Jak se fotí prezidenti? O zákulisí práce prezidentských fotografů budou diskutovat ředitel Knihovny Václava Havla Michael Žantovský, který byl prvním mluvčím prezidenta Havla, Roman Vondrouš, fotoreportér ČTK a mnohonásobný držitel cen Czech Press Photo, a Karel Cudlín, jeden z osobních fotografů Václava Havla. Dozvíte se, jaké jsou výzvy a pravidla při zachycování hlav států i jak se měnilo pojetí prezidentské fotografie v čase.
https://program.lfs.cz/detail/?film=Photographing-Presidents","Uherské Hradiště, Respekt stan"
ArtCafé hudebníka Davida Pomahače,02/08/2023,14:00,02/08/2023,15:00,False,"60 min.
Zpěvák, skladatel a zakladatel dua Kieslowski David Pomahač na Vltavě působí od začátku roku 2023. V ArtCafé dává prostor české alternativní hudební scéně, kterou reprezentují například Marie Puttnerová, Cold Cold Nights nebo elektronické duo ba:zel. Koho David přiveze na Filmovku?
https://program.lfs.cz/detail/?film=ArtCaf%c3%a9-with-David-Pomaha%c4%8d","Uherské Hradiště, Stan ČRo"
Workshop: Kouzlo VELKÝCH filmových obrazů,30/07/2023,13:00,30/07/2023,14:30,False,"90 min.
Film od svých počátků fascinoval diváky z filmového plátna. Co všechno dnes ztrácíme, když film sledujeme na malých obrazovkách mobilů? Na příkladech známých snímků uvidíte, v čem spočívá kouzlo velkých obrazů a proč má cenu vyhledávat ticho a přítmí filmových kinosálů. Věk: 8+
https://program.lfs.cz/detail/?film=Workshop--Magic-of-GREAT-Film-Images","Uherské Hradiště, Hub 123"
Velký pán,30/07/2023,14:00,30/07/2023,15:00,False,"60 min.
Nová dobrodružství Malého pána jsou pokračováním unikátního loutkového filmu odehrávající se ve fantaskním mikrosvětě výtvarníka Františka Skály. Příběh filmu Velký Pán je o postupném uvědomění si ztráty svobody a poznání nutnosti bránit se zlovolné manipulaci a falešným zprávám. Snímek je opět natočen výjimečným způsobem: loutkové akce zachycené na kameru ve skutečných exteriérech.
https://program.lfs.cz/detail/?film=The-Big-Man","Uherské Hradiště, Stan ČT"
Dvě slova jako klíč,02/08/2023,22:00,02/08/2023,23:30,False,"Dan Svátek / Česká republika 2023 / 90 min. / DCP
Starý muž umírá na břehu Baltského moře. Japonský byznysmen se rozhodne usmířit s dcerou a vydat se na pouť do Himálaje. Francouzský kněz v New Yorku zjistí, že získal zvláštní dar. Matka, jejíž život poznamenala rodinná tragédie, obdrží tajemný dopis… Volné pokračování diváckého hitu Úsměvy smutných mužů (2018), opět na motivy hluboce osobní a upřímné knihy Josefa Formánka.
https://www.csfd.cz/film/817459-dve-slova-jako-klic/prehled/
https://program.lfs.cz/detail/?film=Two-Words-as-the-Key","Uherské Hradiště, Letní kino Masarykovo náměstí"
Brutální vedro,31/07/2023,20:00,31/07/2023,22:00,False,"Albert Hospodářský / Česká republika, Slovensko 2023 / 75 min. / DCP
K Zemi pomalu letí rozžhavený kus Slunce. Teplota prudce stoupá a Vincent se zasekl kdesi na konci světa. Lidské povahy se deformují a vařící realita je pokřivená… Maximálně pozoruhodné dílo debutujícího Alberta Hospodářského je protkáno zcela unikátní a nekompromisní originalitou, tvůrčí nebojácností, až drzostí a autorovým mimořádným pozorovacím talentem.
https://www.csfd.cz/film/1206217-brutalni-vedro/galerie/
https://program.lfs.cz/detail/?film=Brutal-Heat","Uherské Hradiště, Klub kultury - Velký sál"
Žluté zvíře,02/08/2023,20:30,02/08/2023,22:35,False,"Um Animal Amarelo / Felipe Bragança / Brazílie, Portugalsko, Mosambik 2020 / 115 min. / 15 let / DCP
Film je podivuhodnou fabulací různých vzpomínek a metafor brazilského režiséra, který se snaží natočit výjimečný snímek. Na své cestě za filmem se rozhodne poznat své vzdálené kořeny v Mosambiku a Portugalsku a divákovi je představován svět lusofonních reálií, v nichž se zrcadlí velmi silný koloniální odkaz.
https://www.csfd.cz/film/814277-zlute-zvire/recenze/
https://www.imdb.com/title/tt7811018/reference
https://program.lfs.cz/detail/?film=A-Yellow-Animal","Uherské Hradiště, Sportovní hala"
Workshop: Jak na vizuální román,01/08/2023,14:00,01/08/2023,16:00,False,"120 min.
Naučte se vyprávět příběhy s využitím principů počítačových her a vytvořte si svůj první vizuální román. Lektoři Animánie vás seznámí s programem Ren'Py, s jehož pomocí hravě zvládnete své scenáristické nápady přetvořit ve vizuální podívanou na pomezí počítačové hry a filmu.
https://program.lfs.cz/detail/?film=Workshop--Making-Your-Own-Visual-Novel","Uherské Hradiště, Hub 123"
Patrik Banga: Skutečná cesta ven,29/07/2023,18:00,29/07/2023,19:00,False,"60 min.
Jak obtížné je uniknout předsudkům, když žijete v romské komunitě na pražském Žižkově a kolem zuří devadesátky? Pražský Žižkov devadesátých let čpí neutěšeností, drogami, alkoholem a rvačkami a vyrůstat zde znamená jediné — být předurčen k životu dalšího z nepřizpůsobivých.
https://program.lfs.cz/detail/?film=Patrik-Banga--Skute%c4%8dn%c3%a1-cesta-ven-(The-Real-Way-Out)","Uherské Hradiště, Stan literatury/Nové reality"
Útěk do Budína,31/07/2023,10:45,31/07/2023,13:45,False,"Miloslav Luther / Slovensko, Česká republika, Maďarsko 2002 / 135 min. / HD file
Adaptace stejnojmenného románu Vladislava Vančury vypráví o vztahových peripetiích Češky a Slováka na pozadí velkých politických a společenských změn, ke kterým ve střední Evropě docházelo po první světové válce. Výpravné drama o touze a vášni tak ve druhém plánu podává plastický obraz doby, kdy staré jistoty přestaly platit.
https://www.csfd.cz/film/45406-utek-do-budina/prehled/
https://www.imdb.com/title/tt0314968/reference
https://program.lfs.cz/detail/?film=Escape-to-Buda","Uherské Hradiště, Reduta - Velký sál"
Attila Marcel,29/07/2023,8:00,29/07/2023,9:52,False,"Sylvain Chomet / Francie 2013 / 102 min. / HD file
Celovečerní hraný debut Sylvaina Chometa je okořeněn kouzlem animovaných filmů, kterými režisér a scenárista proslul především (Trio z Belleville nebo Iluzionista). Hravý snímek zároveň pozitivně propaguje halucinogenní drogy.
https://www.csfd.cz/film/350355-attila-marcel/recenze/
https://www.imdb.com/title/tt2474438/reference
https://program.lfs.cz/detail/?film=Attila-Marcel","Uherské Hradiště, Reduta - Velký sál"
Attila Marcel,30/07/2023,23:59,31/07/2023,1:41,False,"Sylvain Chomet / Francie 2013 / 102 min. / HD file
Celovečerní hraný debut Sylvaina Chometa je okořeněn kouzlem animovaných filmů, kterými režisér a scenárista proslul především (Trio z Belleville nebo Iluzionista). Hravý snímek zároveň pozitivně propaguje halucinogenní drogy.
https://www.csfd.cz/film/350355-attila-marcel/recenze/
https://www.imdb.com/title/tt2474438/reference
https://program.lfs.cz/detail/?film=Attila-Marcel","Uherské Hradiště, Letní kino Masarykovo náměstí"
Michal Kern: Čas,30/07/2023,17:00,30/07/2023,17:30,False,"30 min.
Výstava Michala Kerna s názvem Čas prezentuje výběr děl z období let 2021–2022. Jejím záměrem je upozornit na efemérní faktor, která je podle autora tím nejdůležitějším v životě - na čas, který se nesnaží zastavit, poukazuje ale na jeho nenávratné plynutí.
https://program.lfs.cz/detail/?film=Michal-Kern--Time","Uherské Hradiště, Reduta"
Ať žije Procházka!,01/08/2023,15:00,01/08/2023,16:30,False,"90 min.
Kinolektorát Aleše Římana a Víta Schmarce se pomocí komentovaných ukázek ze známých i méně známých filmů Jana Procházky pokusí postihnout nelehký vývoj Procházkova autorského stylu a jeho originální osobnosti. Prosvištíme na kometě jeho mimořádného díla cestu od zatoulaných děl a proklatě hořkých lásek až k zeleným obzorům lepších zítřků, zatančíme ve valčíkovém rytmu pořádnou Havanu a celý maratón zakončíme s andělem blažené smrti pořádným skokem přes kaluže a kouskem řeči s Huckleberrym Finnem po česku.
https://program.lfs.cz/detail/?film=Long-Live-Jan-Proch%c3%a1zka!","Uherské Hradiště, Klub kultury - Malý sál"
Nadšením nájem nezaplatíš,30/07/2023,12:00,30/07/2023,13:30,False,"90 min.
Debata o krizi kulturní žurnalistiky. Jaká je šance, že z českých médií nezmizí nezávislé referování o umění? A co je pro to potřeba udělat?
https://program.lfs.cz/detail/?film=Enthusiasm-Doesn%e2%80%99t-Pay-the-Rent","Uherské Hradiště, Respekt stan"
Naděje,29/07/2023,18:00,29/07/2023,19:38,False,"Karel Kachyňa / ČSSR 1963 / 88 min. / HD file
Miliony prostých lidí po celém světě uvěřily vábivým tezím socialismu a komunismu v naději na lepší život. To se o ně umělci ještě směli zajímat. Jakmile se ale komunisté chopili moci, přestaly je osudy obyčejných lidí zajímat. Raději barvotiskový plakát než skutečnost. To je v kostce rozdíl mezi socialistickým realismem a realismem.
https://www.csfd.cz/film/4963-nadeje/recenze/
https://www.imdb.com/title/tt0057349/reference
https://program.lfs.cz/detail/?film=Hope","Uherské Hradiště, Reduta - Velký sál"
K čemu jsou a budou festivaly,01/08/2023,16:00,01/08/2023,17:30,False,"90 min.
Je festivalů příliš, vyjevila pandemie jejich limity, či jsou důležitější než kdy jindy? K prognózám se hodí znát minulost. Fenomén festivalů má kořeny v Evropě čtyřicátých let a jeho součástí jsou i Karlovy Vary. Z evropského příběhu ale záhy kvůli komunismu vypadly. Byly ale jen samá politika? Skryté dějiny ukazuje nová kniha Proplétání světů: MFF Karlovy Vary během studené války. Diskutují její editorka Jindřiška Bláhová, historik Jaromír Blažejovský, festivalový organizátor Jakub Felcman a Tereza Brdečková.
https://program.lfs.cz/detail/?film=The-Current-and-Future-Role-of-Festivals","Uherské Hradiště, Respekt stan"
Free Cinema uvádí: INKODYKE,30/07/2023,10:00,30/07/2023,12:30,False,"150 min.
Díky speciálním barvám Inkodyke můžete otisknout fotografii na textil. Vytvoří se zvětšenina negativu a za pomoci slunce a barev citlivých na světlo ji „vyvoláte“ přímo na tričko. Přijďte si vyzkoušet práci s touto technikou. Vhodné pro děti od 7 let, kapacita je omezená.
https://program.lfs.cz/detail/?film=Free-Cinema--INKODYE","Uherské Hradiště, Dětský/herní stan"
Tango s komáry,01/08/2023,13:30,01/08/2023,15:52,False,"Tango s komármi / Miloslav Luther / Slovensko 2009 / 97 min. / 35mm
V tragikomedii Miloslava Luthera se kvůli nevyřčeným tajemstvím a trapným nedorozuměním střetávají muži se ženami i různé představy o spokojeném životě. Film zlehka splétající několik lidských osudů se sice oproti jiným režisérovým filmům odehrává v současnosti, ale je to právě minulost, která postavám brání v naplnění osobních tužeb a ambicí.
https://www.csfd.cz/film/250420-tango-s-komarmi/prehled/
https://www.imdb.com/title/tt1404097/?ref_=nv_sr_srsg_0_tt_1_nm_0_q_tango%2520s%2520komarmi
https://program.lfs.cz/detail/?film=Mosquitoes%e2%80%99-Tango","Uherské Hradiště, Reduta - Velký sál"
Filmová animace jako nástroj ke vzdělávání,30/07/2023,10:00,30/07/2023,12:00,False,"120 min.
Vytvořit krátký animovaný film pomocí běžně dostupných technologií není dnes již žádná věda. Jak ale s tímto nástrojem pracovat, když zvládnete základní techniky a postupy? Hosté z organizací Animánie, Aeroškola nebo Galerie hlavního města Prahy se s vámi podělí o nové nápady, jak animaci zapojit do výuky, nebo jak s její pomocí rozvíjet vnímání uměleckých děl či sociální cítění.
https://program.lfs.cz/detail/?film=%e2%80%8b%e2%80%8bFilm-Animation-As-Educational-Tool","Uherské Hradiště, Klub kultury - Malý sál"
Léto na horách: Rudiš – Klostermann – Messner,31/07/2023,17:00,31/07/2023,18:00,False,"60 min.
Vltavské léto se vydá na hory. Na Filmovce s architektem Martinem Rajnišem vylezeme společně na ikonické stavby hor, jako jsou vysílač Ještěd, Labská bouda, Poštovna na Sněžce a Pustevny.
https://program.lfs.cz/detail/?film=Summer-in-the-Mountains--Rudi%c5%a1-%e2%80%93-Klostermann-%e2%80%93-Messner","Uherské Hradiště, Stan ČRo"
Quentin Tarantino: Filmové spekulace,01/08/2023,17:15,01/08/2023,18:00,False,"45 min.
První non-fiction kniha Quentina Tarantina představuje kultovního režiséra z úplně jiné stránky: jako analytika, který přemýšlí o svých oblíbených filmech a provádí díky tomu čtenáře svou oblíbenou etapou dějin amerického filmu, 70. lety, které jsou mu dodnes inspirací.
https://program.lfs.cz/detail/?film=Quentin-Tarantino--Cinema-Speculation","Uherské Hradiště, Stan literatury/Nové reality"
Dvacet tisíc mil pod mořem,30/07/2023,20:20,30/07/2023,21:43,False,"Pavel Kraus / ČSSR 1980 / 83 min.
Dobrodružný televizní film na motivy stejnojmenného Verneova románu líčí příhody tří zajatců-trosečníků na palubě legendární ponorky Nautilus.
https://program.lfs.cz/detail/?film=Twenty-Thousand-Leagues-Under-the-Sea","Uherské Hradiště, Stan ČT"
Jan Jílek uvádí,03/08/2023,11:30,03/08/2023,13:40,False,"120 min.
Letní filmová škola opět neskončí ve středu večer, ale společně rozzáříme i čtvrtek. V hlavní katedrále LFŠ, kině Hvězda, pro vás budou připraveny tři speciální projekce – svatá trojice festivalu ve složení Radana Korená (ředitelka festivalu), Iva Hejlíčková (programová ředitelka) a Jan Jílek (programový ředitel) vybere tři nejzásadnější filmy Filmovky, které vám osobně představí. V dokonale uvolněné atmosféře půjde o jediné – naposledy se ponořit do oranžového plyše sedaček kina a společně rozpouštět smutek z právě skončeného festivalu. Neformálně pojaté projekce budou osobním vyznáním tváří festivalu i dekompresní komorou pro vás všechny, kterým z post-LFŠ pátku 4. 8. již teď není volno…
https://program.lfs.cz/detail/?film=Jan-J%c3%adlek-Presents","Uherské Hradiště, Kino Hvězda"
Zešílet,01/08/2023,21:30,01/08/2023,23:37,False,"Zošalieť / Zuzana Piussi / Slovensko, Česká republika 2022 / 82 min. / HD file
Systém, který není pro lidi, ale jde s nimi do konfliktu. Dokumentaristka Zuzana Piussi ve svém prvním hraném filmu pozoruje život samoživitelky na Slovensku a kritizuje státní aparát, instituce, rozhodovací orgány. Frustrovaná žena ve středních letech se nedokáže systému přizpůsobit a upadá do stále většího stavu šílenství.
https://www.csfd.cz/film/775943-zesilet/recenze/
https://www.imdb.com/title/tt22897490/reference
https://program.lfs.cz/detail/?film=The-Unbalanced","Uherské Hradiště, Reduta - Velký sál"
Karamazovi,30/07/2023,19:00,30/07/2023,21:35,False,"Petr Zelenka / Česká republika, Polsko 2008 / 110 min. / 35mm
Společensko-kritické drama vypovídá o povaze člověka, vině a trestu. Dvě století od vzniku původního románu Petr Zelenka dokazuje, že to jsou stále aktuální témata – napříč světem. Do postav Dostojevského textu totiž herci mísí své osobní životy a problémy a součástí příběhu se nechtěně stávají i pracovníci polské ocelárny.
https://www.csfd.cz/film/231191-karamazovi/recenze/
https://www.imdb.com/title/tt1080716/reference
https://program.lfs.cz/detail/?film=The-Brothers-Karamazov","Uherské Hradiště, Kino Hvězda"
Lidskost až do smrti,30/07/2023,13:30,30/07/2023,17:00,False,"210 min.

https://program.lfs.cz/detail/?film=Humane-To-the-Grave","Uherské Hradiště, Stan literatury/Nové reality"
Výběr krátkých slovenských studentských snímků,30/07/2023,16:00,30/07/2023,17:59,False,"Slovensko 2022 / 109 min. / HD file
Také letos nabídne Letní filmová škola pásmo slovenských krátkých filmů, které byly vybrány například do sekce Future Frames na MFF v Karlových Varech či byly uvedeny na MFF v Piešťanech. Filmy nabízejí širokou škálu témat od mezilidských vztahů až po otázku lidské smrtelnosti.
https://program.lfs.cz/detail/?film=Selection-of-Short-Slovak-Student-Films","Uherské Hradiště, Kino Mír"
Páni mají radši blondýnky,31/07/2023,13:30,31/07/2023,15:11,False,"Gentlemen Prefer Blondes / Howard Hawks / USA 1953 / 91 min. / DCP
Kdo je nejlepším přítelem dívky? Diamanty. Úspěšný muzikál Howarda Hawkse udělal z Marilyn Monroeové definitivně hvězdu a ze satirické novely Anity Loosové klasickou filmovou burlesku.
https://www.csfd.cz/film/4188-pani-maji-radsi-blondynky/prehled/
https://www.imdb.com/title/tt0045810/?ref_=nv_sr_srsg_0
https://program.lfs.cz/detail/?film=Gentlemen-Prefer-Blondes","Uherské Hradiště, Sportovní hala"
Na kometě,31/07/2023,21:30,31/07/2023,22:55,False,"Karel Zeman / ČSSR 1970 / 75 min. / HD file
Karel Zeman se po Vynálezu zkázy a Ukradené vzducholodi znovu vrátil k fantastickému světu Julese Verna adaptací jednoho z jeho méně známých románů Na kometě/Hector Servadac aneb Dobrodružná cesta sluneční soustavou. Společně s Janem Procházkou chtěli natočit nevinnou pohádku o neutuchající naději. Ale překotná doba byla proti…
https://www.csfd.cz/film/10113-na-komete/recenze/
https://www.imdb.com/title/tt0066121/reference
https://program.lfs.cz/detail/?film=On-the-Comet","Uherské Hradiště, Letní kino Smetanovy sady"
Proč Almodóvar?: Tvorba v širších souvislostech,30/07/2023,12:30,30/07/2023,14:00,False,"90 min.
Nedávné ohlasy z Cannes jasně dokazují, že si Almodóvarovy filmy i po padesáti letech zachovávají svou jedinečnou krásu a relevanci. Přednáška se zaměří na vývoj a proměny režisérovy tvorby v různých kulturních a společenských kontextech, včetně španělského přechodu k demokracii či zrození madridské undergroundové scény Movida Madrileña. Zmíní vliv režisérských es v čele s Hitchcockem, Sirkem a Buñuelem, popíše vztah ke kombinaci žánrů či k reprezentaci queer postav, stejně jako další aspekty, jež přispěly ke vzniku Almodóvarova nepřehlédnutelného, barvitého filmového stylu s charakteristicky vycizelovanou mizanscénou a perfektně zvládnutou atmosférou.
https://program.lfs.cz/detail/?film=Why-Almod%c3%b3var%3f--A-Career-and-its-Contexts","Uherské Hradiště, Klub kultury - Malý sál"
Šťastně až na věky,01/08/2023,22:00,01/08/2023,23:38,False,"Jana Počtová / Česká republika 2022 / 98 min. / 15 let / DCP
Jedni žijí v polyamorii, druzí vyznávají otevřený vztah, třetí tvoří monogamní katolický pár, čtvrtá je milenkou ženatého muže a pátá se snaží znovu nastartovat svůj milostný a sexuální život poté, co ji manžel v padesáti opustil kvůli mladší ženě. Tři roky v životě lidí, kteří touží po docela obyčejném lidském štěstí!
https://www.csfd.cz/film/1248652-stastne-az-na-veky/recenze/
https://program.lfs.cz/detail/?film=Happily-Ever-After","Uherské Hradiště, Letní kino Masarykovo náměstí"
Free Cinema uvádí: Malí fotografové s autorským čtením a fotografickou knížkou,29/07/2023,10:00,29/07/2023,12:30,False,"150 min.
V roce 2021 vyšla knížka Malí fotografové ověnčená mnoha cenami. Autoři Tereza Nová, Jiří Forejt a Alexandra F. Lipovská budou mluvit o vzniku knížky, přečtou z ní a těšit se můžete i na dílnu s analogovými foťáčky a focením na film. Vhodné pro děti od 7 let, přihlašování na emailu lucie.korena@lfs.cz. Kapacita omezena na 20 účastníků.
https://program.lfs.cz/detail/?film=Free-Cinema--Young-Photographers--Authorial-Reading-and-Photo-Book","Uherské Hradiště, Dětský/herní stan"
Leden,31/07/2023,9:30,31/07/2023,11:17,False,"Janvaris / Viestues Kairišs / Lotyšsko, Litva, Polsko 2022 / 97 min. / 15 let / DCP
Devatenáctiletý kameraman Jazis se ocitá na životním rozcestí. A spolu s ním i jeho lotyšská vlast. Láska je v revolučních časech nestálá, stejně jako obliba Tarkovského a Jarmusche. Dobový film nezvykle intimních kvalit vzdává poctu všem, kdo nasazují svůj život, aby zaznamenali přelomové historické okamžiky.
https://www.csfd.cz/film/1117228-leden/recenze/
https://www.imdb.com/title/tt14326086/
https://program.lfs.cz/detail/?film=January","Uherské Hradiště, Slovácké divadlo"
Leden,02/08/2023,17:30,02/08/2023,19:17,False,"Janvaris / Viestues Kairišs / Lotyšsko, Litva, Polsko 2022 / 97 min. / 15 let / DCP
Devatenáctiletý kameraman Jazis se ocitá na životním rozcestí. A spolu s ním i jeho lotyšská vlast. Láska je v revolučních časech nestálá, stejně jako obliba Tarkovského a Jarmusche. Dobový film nezvykle intimních kvalit vzdává poctu všem, kdo nasazují svůj život, aby zaznamenali přelomové historické okamžiky.
https://www.csfd.cz/film/1117228-leden/recenze/
https://www.imdb.com/title/tt14326086/
https://program.lfs.cz/detail/?film=January","Uherské Hradiště, Klub kultury - Velký sál"
Nájezdníci z Atlantidy,30/07/2023,23:59,31/07/2023,1:41,False,"I predatori di Atlantide / Ruggero Deodato / Itálie, Filipíny 1983 / 92 min. / 15 let / Blu-ray
Nechvalně známý brakař Ruggero Deodato natočil v exotických kulisách pravověrnou akční zhůvěřilost, v níž se může stát naprosto cokoli. Zápletka o probuzení nemilosrdných bojovníků z Atlantidy příliš smyslu nedává, jenže právě díky tomu je dodnes zábavná.
https://www.csfd.cz/film/22931-najezdnici-z-atlantidy/recenze/
https://www.imdb.com/title/tt0086135/reference
https://program.lfs.cz/detail/?film=The-Raiders-of-Atlantis","Uherské Hradiště, Sportovní hala"
Anna Kareninová: Hranice a možnosti jazyka překladu,02/08/2023,14:00,02/08/2023,15:30,False,"90 min.
Virtus a loajalita překladatele vůči originálnímu dílu. Sdělení mezi jazyky: překlad jako prostředník i tvůrčí dílo; překlad jako doprovodná součást filmu nebo divadelní inscenace. Předpoklady a postupy dobrého překladu: překlad literární, filmový, esejistický. Tradice českých překladů a jejich současnost. O tom bude hovořit literární a filmová překladatelka Anna Kareninová v souvislosti s příklady z literatury i z filmu.
https://program.lfs.cz/detail/?film=Anna-Kareninov%c3%a1--Potentials-and-Limitations-of-the-Language-of-Translation","Uherské Hradiště, Respekt stan"
Je Barbie feministka?,02/08/2023,18:00,02/08/2023,19:30,False,"90 min.
Hello Barbie, let’s go party! Kina hrají Barbie. Snímek založený na ikonické panence milující růžovou, Kena a večírky k sobě přitahoval pozornost od chvíle, kdy producenti oznámili, že ho bude režírovat Greta Gerwigová. Jak zapadá do fenoménu Barbie a proměn feministického myšlení? A jak do žánru „holčičího filmu“ od Pravé blondýnky k Marii Antoinettě? Odpovědi budou hledat režisér Šimon Holý, novinářky Silvie Lauder a Jarmila Křenková a filmový publicista Antonín Tesař. Moderuje Jindřiška Bláhová.
https://program.lfs.cz/detail/?film=Is-Barbie-a-Feminist%3f","Uherské Hradiště, Respekt stan"
Zákon touhy,30/07/2023,21:30,30/07/2023,23:22,False,"La ley del deseo / Pedro Almodóvar / Španělsko 1987 / 102 min. / 15 let / Blu-ray
Španělský queer film je jedním z prvních úspěchů Pedra Almodóvara na mezinárodní festivalové scéně. V příběhu o filmovém režisérovi a herečce prozkoumává témata sexuální identity v demokratizující se španělské společnosti. Kde je hranice mezi destruktivností vášně a její osvobozující mocí?
https://www.csfd.cz/film/73-zakon-touhy/recenze/
https://www.imdb.com/title/tt0093412/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Law-of-Desire","Uherské Hradiště, Reduta - Velký sál"
Její tělo,29/07/2023,14:00,29/07/2023,15:00,False,"60 min.
Drama inspirované skutečným životem skokanky do vody Andrey Absolonové, která se po nuceném konci sportovní kariéry v důsledku zranění páteře stala světoznámou pornoherečkou a zemřela v pouhých sedmadvaceti letech. Představení celovečerního filmu v koprodukci ČT.
https://program.lfs.cz/detail/?film=Her-Body","Uherské Hradiště, Stan ČT"
Děti Nagana,30/07/2023,22:00,30/07/2023,23:41,False,"Dan Pánek / Česká republika 2023 / 101 min. / DCP
Píše se únor roku 1998 a český hokejový mančaft senzačně postupuje do finále olympiády v Naganu. Nadšení intenzivně prožívá i jedenáctiletý Dominik. Maminka mu koupí hokejku, s kamarády sestaví tým a začnou trénovat. Čeká je velký zápas proti klukům z vedlejší vesnice… Druhý distribuční snímek Dana Pánka je milostný dopis bezstarostnému devadesátkovému dětství, hokejkám a tenisákům, houževnatosti a vůli prát se o své sny navzdory všem překážkám.
https://www.csfd.cz/film/1146301-deti-nagana/recenze/
https://www.imdb.com/title/tt22061148/reference
https://program.lfs.cz/detail/?film=Nagano-Kids","Uherské Hradiště, Letní kino Masarykovo náměstí"
Co se děje kolem bývalé hradišťské věznice?,02/08/2023,11:00,02/08/2023,12:30,False,"90 min.
Formou společné besedy, ke které jsou zváni všichni zájemci o téma, představí zástupci a spolupracovníci spolku Memoria – Iniciativy za důstojné využití věznice v Uherském Hradišti své současné aktivity. Mezi ty nejvýraznější nyní patří natáčení filmu Vězení dějin (režie Jan Gogola ml. a Matěj Hrudička) a vznik imerzivní expozice Za zdí (ve spolupráci s organizací Historia Futurae). Prostor bude i pro informace z postupu rekonstrukce areálu a usilování o vznik živé paměťové instituce – národního památníku. Přednáší a moderuje Anna Stránská ze spolku Memoria.
https://program.lfs.cz/detail/?film=What-Goes-on-Around-the-UH-Prison","Uherské Hradiště, Stan literatury/Nové reality"
Tereza Matějčková: Filosofie rezignace,30/07/2023,19:30,30/07/2023,20:30,False,"60 min.
Jaké to je nefilozofovat heroicky, ale z pozice rezignace? Tereze Matějčkové loni vyšla kniha Kdopak tu mluvil o vítězství?, nominovaná letos na Magnesii Literu. V kapitolách věnovaných Nietzschemu, Camusovi či Weilové Matějčková ohledává, zda předpokladem filozofie není spíš prohra než vítězství.
https://program.lfs.cz/detail/?film=Tereza-Mat%c4%9bj%c4%8dkov%c3%a1--Filozofie-rezignace-(Philosophy-of-Resignation)","Uherské Hradiště, Stan literatury/Nové reality"
